filename,width,height,class,xmin,ymin,xmax,ymax
DSC_6239.jpg,4288,2848,codierte_Marken,1904,117,2101,270
DSC_6239.jpg,4288,2848,codierte_Marken,2589,5,2795,152
DSC_6239.jpg,4288,2848,codierte_Marken,1736,761,1898,905
DSC_6240.jpg,4288,2848,codierte_Marken,2614,374,2729,467
DSC_6240.jpg,4288,2848,codierte_Marken,2798,477,2923,602
DSC_6240.jpg,4288,2848,codierte_Marken,2857,145,2992,317
DSC_6240.jpg,4288,2848,codierte_Marken,1557,842,1786,1011
DSC_6240.jpg,4288,2848,codierte_Marken,2192,274,2348,442
DSC_6240.jpg,4288,2848,codierte_Marken,3036,1092,3148,1199
DSC_6240.jpg,4288,2848,codierte_Marken,2576,774,2711,861
DSC_6240.jpg,4288,2848,codierte_Marken,3089,811,3220,917
DSC_6240.jpg,4288,2848,codierte_Marken,3042,517,3161,639
DSC_6240.jpg,4288,2848,codierte_Marken,3286,486,3414,605
DSC_6240.jpg,4288,2848,codierte_Marken,3404,645,3545,795
DSC_6240.jpg,4288,2848,codierte_Marken,3132,283,3276,420
DSC_6240.jpg,4288,2848,codierte_Marken,3348,161,3532,280
DSC_6240.jpg,4288,2848,codierte_Marken,3692,595,3795,730
DSC_6240.jpg,4288,2848,codierte_Marken,3332,336,3439,442
DSC_6240.jpg,4288,2848,codierte_Marken,3595,139,3717,264
DSC_6240.jpg,4288,2848,codierte_Marken,3561,277,3673,399
DSC_6240.jpg,4288,2848,codierte_Marken,3901,502,4007,614
DSC_6240.jpg,4288,2848,codierte_Marken,3517,389,3636,502
DSC_6240.jpg,4288,2848,codierte_Marken,3698,433,3814,549
DSC_6240.jpg,4288,2848,codierte_Marken,3439,520,3592,639
DSC_6241.jpg,4288,2848,codierte_Marken,1098,1358,1211,1455
DSC_6241.jpg,4288,2848,codierte_Marken,2132,1677,2242,1780
DSC_6241.jpg,4288,2848,codierte_Marken,395,633,476,705
DSC_6241.jpg,4288,2848,codierte_Marken,820,852,904,917
DSC_6241.jpg,4288,2848,codierte_Marken,1117,952,1254,1077
DSC_6241.jpg,4288,2848,codierte_Marken,1257,780,1395,902
DSC_6241.jpg,4288,2848,codierte_Marken,1273,586,1398,686
DSC_6241.jpg,4288,2848,codierte_Marken,1723,836,1814,942
DSC_6241.jpg,4288,2848,codierte_Marken,2011,464,2107,552
DSC_6241.jpg,4288,2848,codierte_Marken,1648,474,1776,558
DSC_6241.jpg,4288,2848,codierte_Marken,1386,280,1507,392
DSC_6241.jpg,4288,2848,codierte_Marken,976,552,1079,677
DSC_6241.jpg,4288,2848,codierte_Marken,729,411,864,524
DSC_6241.jpg,4288,2848,codierte_Marken,682,258,811,377
DSC_6241.jpg,4288,2848,codierte_Marken,851,264,973,370
DSC_6241.jpg,4288,2848,codierte_Marken,1032,270,1151,389
DSC_6241.jpg,4288,2848,codierte_Marken,970,414,1123,527
DSC_6241.jpg,4288,2848,codierte_Marken,1186,417,1304,524
DSC_6241.jpg,4288,2848,codierte_Marken,1107,30,1236,139
DSC_6241.jpg,4288,2848,codierte_Marken,1098,161,1179,255
DSC_6241.jpg,4288,2848,codierte_Marken,1276,133,1379,239
DSC_6241.jpg,4288,2848,codierte_Marken,1226,277,1336,374
DSC_6242.jpg,4288,2848,codierte_Marken,1745,358,1898,514
DSC_6242.jpg,4288,2848,codierte_Marken,1904,1333,2042,1442
DSC_6242.jpg,4288,2848,codierte_Marken,3007,1049,3129,1205
DSC_6242.jpg,4288,2848,codierte_Marken,2492,1436,2651,1558
DSC_6242.jpg,4288,2848,codierte_Marken,2095,1127,2245,1277
DSC_6242.jpg,4288,2848,codierte_Marken,2192,880,2348,1058
DSC_6242.jpg,4288,2848,codierte_Marken,2204,624,2323,742
DSC_6242.jpg,4288,2848,codierte_Marken,2651,914,2761,1020
DSC_6242.jpg,4288,2848,codierte_Marken,1923,692,2045,855
DSC_6242.jpg,4288,2848,codierte_Marken,1986,536,2132,670
DSC_6242.jpg,4288,2848,codierte_Marken,1736,149,1873,292
DSC_6242.jpg,4288,2848,codierte_Marken,1917,239,2036,395
DSC_6242.jpg,4288,2848,codierte_Marken,2186,177,2348,320
DSC_6242.jpg,4288,2848,codierte_Marken,2289,20,2439,149
DSC_6242.jpg,4288,2848,codierte_Marken,2411,245,2561,392
DSC_6242.jpg,4288,2848,codierte_Marken,2470,549,2601,692
DSC_6242.jpg,4288,2848,codierte_Marken,2292,449,2420,595
DSC_6242.jpg,4288,2848,codierte_Marken,2082,345,2223,492
DSC_6242.jpg,4288,2848,codierte_Marken,1301,508,1414,605
DSC_6242.jpg,4288,2848,codierte_Marken,1639,1008,1770,1111
DSC_6242.jpg,4288,2848,codierte_Marken,1707,1774,1842,1914
DSC_6243.jpg,4288,2848,codierte_Marken,1573,2314,1714,2452
DSC_6243.jpg,4288,2848,codierte_Marken,2186,1042,2307,1167
DSC_6243.jpg,4288,2848,codierte_Marken,2229,1202,2339,1308
DSC_6243.jpg,4288,2848,codierte_Marken,2254,1370,2348,1452
DSC_6243.jpg,4288,2848,codierte_Marken,1898,1399,2007,1489
DSC_6243.jpg,4288,2848,codierte_Marken,2076,1389,2198,1495
DSC_6243.jpg,4288,2848,codierte_Marken,2429,1345,2542,1442
DSC_6243.jpg,4288,2848,codierte_Marken,2607,1317,2692,1408
DSC_6243.jpg,4288,2848,codierte_Marken,2267,1520,2379,1630
DSC_6243.jpg,4288,2848,codierte_Marken,2301,1689,2414,1805
DSC_6243.jpg,4288,2848,codierte_Marken,2111,2142,2226,2252
DSC_6243.jpg,4288,2848,codierte_Marken,2051,2314,2161,2430
DSC_6243.jpg,4288,2848,codierte_Marken,1620,2517,1770,2670
DSC_6243.jpg,4288,2848,codierte_Marken,1782,2399,1907,2527
DSC_6243.jpg,4288,2848,codierte_Marken,1204,2724,1336,2811
DSC_6243.jpg,4288,2848,codierte_Marken,1961,2486,2086,2611
DSC_6243.jpg,4288,2848,codierte_Marken,2254,2339,2373,2474
DSC_6243.jpg,4288,2848,codierte_Marken,1864,2677,2004,2795
DSC_6243.jpg,4288,2848,codierte_Marken,2067,2733,2190,2848
DSC_6243.jpg,4288,2848,codierte_Marken,2320,2649,2448,2770
DSC_6243.jpg,4288,2848,codierte_Marken,2151,2542,2276,2708
DSC_6245.jpg,4288,2848,codierte_Marken,2064,1836,2192,1958
DSC_6245.jpg,4288,2848,codierte_Marken,1811,1508,1932,1608
DSC_6245.jpg,4288,2848,codierte_Marken,1923,892,2114,1045
DSC_6245.jpg,4288,2848,codierte_Marken,2257,1667,2404,1792
DSC_6245.jpg,4288,2848,codierte_Marken,2326,1402,2511,1558
DSC_6245.jpg,4288,2848,codierte_Marken,2370,1161,2514,1283
DSC_6245.jpg,4288,2848,codierte_Marken,2811,1470,2929,1586
DSC_6245.jpg,4288,2848,codierte_Marken,3145,1633,3276,1789
DSC_6245.jpg,4288,2848,codierte_Marken,2632,1995,2801,2089
DSC_6245.jpg,4288,2848,codierte_Marken,2642,1099,2776,1245
DSC_6245.jpg,4288,2848,codierte_Marken,2454,989,2589,1139
DSC_6245.jpg,4288,2848,codierte_Marken,2070,1227,2207,1377
DSC_6245.jpg,4288,2848,codierte_Marken,2176,1064,2320,1217
DSC_6245.jpg,4288,2848,codierte_Marken,2304,905,2417,1030
DSC_6245.jpg,4288,2848,codierte_Marken,2398,752,2532,870
DSC_6245.jpg,4288,2848,codierte_Marken,2470,577,2626,724
DSC_6245.jpg,4288,2848,codierte_Marken,2629,820,2770,967
DSC_6245.jpg,4288,2848,codierte_Marken,1964,683,2092,855
DSC_6245.jpg,4288,2848,codierte_Marken,2126,802,2251,930
DSC_6245.jpg,4288,2848,codierte_Marken,1517,995,1642,1099
DSC_6245.jpg,4288,2848,codierte_Marken,1820,2255,1951,2402
DSC_6247.jpg,4288,2848,codierte_Marken,2004,670,2161,814
DSC_6247.jpg,4288,2848,codierte_Marken,2336,1392,2436,1502
DSC_6247.jpg,4288,2848,codierte_Marken,2514,1455,2639,1570
DSC_6249.jpg,4288,2848,codierte_Marken,1729,927,1854,1077
DSC_6249.jpg,4288,2848,codierte_Marken,1945,1036,2117,1186
DSC_6249.jpg,4288,2848,codierte_Marken,1926,777,2092,936
DSC_6250.jpg,4288,2848,codierte_Marken,76,49,186,164
DSC_6250.jpg,4288,2848,codierte_Marken,2314,355,2476,514
DSC_6250.jpg,4288,2848,codierte_Marken,2036,861,2179,1017
DSC_6250.jpg,4288,2848,codierte_Marken,2032,1014,2182,1136
DSC_6250.jpg,4288,2848,codierte_Marken,2229,958,2323,1092
DSC_6252.jpg,4288,2848,codierte_Marken,1448,289,1554,355
DSC_6252.jpg,4288,2848,codierte_Marken,842,295,954,392
DSC_6252.jpg,4288,2848,codierte_Marken,1001,302,1076,389
DSC_6252.jpg,4288,2848,codierte_Marken,1098,414,1182,514
DSC_6252.jpg,4288,2848,codierte_Marken,1214,199,1329,264
DSC_6252.jpg,4288,2848,codierte_Marken,1179,227,1261,295
DSC_6252.jpg,4288,2848,codierte_Marken,1148,311,1242,364
DSC_6252.jpg,4288,2848,codierte_Marken,1117,355,1201,411
DSC_6252.jpg,4288,2848,codierte_Marken,1323,295,1386,349
DSC_6252.jpg,4288,2848,codierte_Marken,2201,652,2282,702
DSC_6252.jpg,4288,2848,codierte_Marken,3001,224,3082,283
DSC_6252.jpg,4288,2848,codierte_Marken,1942,505,2011,589
DSC_6252.jpg,4288,2848,codierte_Marken,2029,427,2107,489
DSC_6252.jpg,4288,2848,codierte_Marken,1829,308,1907,380
DSC_6252.jpg,4288,2848,codierte_Marken,2051,283,2126,345
DSC_6252.jpg,4288,2848,codierte_Marken,1973,345,2042,405
DSC_6252.jpg,4288,2848,codierte_Marken,2111,486,2207,549
DSC_6252.jpg,4288,2848,codierte_Marken,2411,424,2492,474
DSC_6252.jpg,4288,2848,codierte_Marken,2257,380,2348,461
DSC_6252.jpg,4288,2848,codierte_Marken,2192,308,2292,364
DSC_6252.jpg,4288,2848,codierte_Marken,2104,355,2195,433
DSC_6252.jpg,4288,2848,codierte_Marken,2289,236,2354,308
DSC_6252.jpg,4288,2848,codierte_Marken,2332,330,2423,389
DSC_6252.jpg,4288,2848,codierte_Marken,2570,199,2642,258
DSC_6252.jpg,4288,2848,codierte_Marken,2567,320,2661,380
DSC_6252.jpg,4288,2848,codierte_Marken,2776,320,2876,395
DSC_6252.jpg,4288,2848,codierte_Marken,2939,380,3048,458
DSC_6252.jpg,4288,2848,codierte_Marken,3839,155,3920,227
DSC_6252.jpg,4288,2848,codierte_Marken,3370,424,3442,489
DSC_6252.jpg,4288,2848,codierte_Marken,2673,483,2754,545
DSC_6257.jpg,4288,2848,codierte_Marken,1570,155,1679,302
DSC_6257.jpg,4288,2848,codierte_Marken,2251,642,2379,795
DSC_6257.jpg,4288,2848,codierte_Marken,2979,1174,3161,1349
DSC_6257.jpg,4288,2848,codierte_Marken,3589,1624,3761,1827
DSC_6257.jpg,4288,2848,codierte_Marken,4004,1724,4261,2011
DSC_6257.jpg,4288,2848,codierte_Marken,3986,1914,4151,2139
DSC_6257.jpg,4288,2848,codierte_Marken,3057,320,3114,420
DSC_6257.jpg,4288,2848,codierte_Marken,3164,352,3220,405
DSC_6257.jpg,4288,2848,codierte_Marken,3904,567,3998,627
DSC_6257.jpg,4288,2848,codierte_Marken,3857,367,3917,452
DSC_6257.jpg,4288,2848,codierte_Marken,4151,674,4242,749
DSC_6257.jpg,4288,2848,codierte_Marken,3289,414,3336,455
DSC_6257.jpg,4288,2848,codierte_Marken,3201,249,3282,292
DSC_6257.jpg,4288,2848,codierte_Marken,3745,389,3795,470
DSC_6257.jpg,4288,2848,codierte_Marken,3254,342,3323,383
DSC_6257.jpg,4288,2848,codierte_Marken,3223,299,3314,352
DSC_6257.jpg,4288,2848,codierte_Marken,4076,489,4139,545
DSC_6257.jpg,4288,2848,codierte_Marken,3964,420,4042,467
DSC_6257.jpg,4288,2848,codierte_Marken,3995,367,4061,405
DSC_6257.jpg,4288,2848,codierte_Marken,3929,458,4032,514
DSC_6257.jpg,4288,2848,codierte_Marken,3914,492,4007,567
DSC_6257.jpg,4288,2848,codierte_Marken,4179,517,4254,570
DSC_6257.jpg,4288,2848,codierte_Marken,4186,433,4267,477
DSC_6257.jpg,4288,2848,codierte_Marken,4064,442,4148,492
DSC_6257.jpg,4288,2848,codierte_Marken,2679,705,2876,842
DSC_6258.jpg,4288,2848,codierte_Marken,1411,177,1514,317
DSC_6258.jpg,4288,2848,codierte_Marken,1792,399,1920,533
DSC_6258.jpg,4288,2848,codierte_Marken,1492,55,1632,139
DSC_6258.jpg,4288,2848,codierte_Marken,3245,1217,3401,1411
DSC_6258.jpg,4288,2848,codierte_Marken,2401,614,2573,789
DSC_6258.jpg,4288,2848,codierte_Marken,2517,795,2645,958
DSC_6258.jpg,4288,2848,codierte_Marken,3526,1127,3692,1277
DSC_6258.jpg,4288,2848,codierte_Marken,3454,808,3523,880
DSC_6258.jpg,4288,2848,codierte_Marken,3545,661,3632,730
DSC_6258.jpg,4288,2848,codierte_Marken,3561,802,3611,855
DSC_6258.jpg,4288,2848,codierte_Marken,3645,792,3720,855
DSC_6258.jpg,4288,2848,codierte_Marken,3620,736,3670,786
DSC_6258.jpg,4288,2848,codierte_Marken,3764,777,3826,842
DSC_6258.jpg,4288,2848,codierte_Marken,3848,764,3917,820
DSC_6258.jpg,4288,2848,codierte_Marken,3692,852,3779,911
DSC_6258.jpg,4288,2848,codierte_Marken,3736,911,3823,974
DSC_6258.jpg,4288,2848,codierte_Marken,4176,827,4239,895
DSC_6259.jpg,4288,2848,codierte_Marken,67,283,170,374
DSC_6259.jpg,4288,2848,codierte_Marken,601,458,695,552
DSC_6259.jpg,4288,2848,codierte_Marken,1132,467,1248,561
DSC_6259.jpg,4288,2848,codierte_Marken,1564,452,1676,539
DSC_6259.jpg,4288,2848,codierte_Marken,2170,392,2257,464
DSC_6259.jpg,4288,2848,codierte_Marken,2282,461,2370,561
DSC_6259.jpg,4288,2848,codierte_Marken,2842,467,2929,555
DSC_6259.jpg,4288,2848,codierte_Marken,3526,486,3611,586
DSC_6260.jpg,4288,2848,codierte_Marken,1770,145,1848,217
DSC_6260.jpg,4288,2848,codierte_Marken,2267,342,2376,449
DSC_6260.jpg,4288,2848,codierte_Marken,2851,417,2979,514
DSC_6260.jpg,4288,2848,codierte_Marken,3357,445,3464,552
DSC_6260.jpg,4288,2848,codierte_Marken,4039,430,4148,527
DSC_6260.jpg,4288,2848,codierte_Marken,4170,520,4264,624
DSC_6260.jpg,4288,2848,codierte_Marken,2898,299,3001,336
DSC_6261.jpg,4288,2848,codierte_Marken,92,214,179,277
DSC_6261.jpg,4288,2848,codierte_Marken,604,36,692,133
DSC_6261.jpg,4288,2848,codierte_Marken,2554,761,2695,924
DSC_6261.jpg,4288,2848,codierte_Marken,2286,1542,2376,1655
DSC_6261.jpg,4288,2848,codierte_Marken,2207,1408,2273,1483
DSC_6261.jpg,4288,2848,codierte_Marken,2379,1420,2479,1520
DSC_6261.jpg,4288,2848,codierte_Marken,2279,1652,2382,1717
DSC_6265.jpg,4288,2848,codierte_Marken,39,2030,189,2202
DSC_6265.jpg,4288,2848,codierte_Marken,2920,1452,3104,1589
DSC_6270.jpg,4288,2848,codierte_Marken,1889,2180,2054,2277
DSC_6272.jpg,4288,2848,codierte_Marken,2311,1849,2439,1942
DSC_6273.jpg,4288,2848,codierte_Marken,2026,1745,2148,1855
DSC_6274.jpg,4288,2848,codierte_Marken,1154,1511,1298,1642
DSC_6275.jpg,4288,2848,codierte_Marken,1064,1464,1176,1536
DSC_6275.jpg,4288,2848,codierte_Marken,2932,1983,3036,2102
DSC_6277.jpg,4288,2848,codierte_Marken,1948,2624,2120,2761
DSC_6278.jpg,4288,2848,codierte_Marken,2148,1286,2267,1345
DSC_6279.jpg,4288,2848,codierte_Marken,2414,920,2529,989
DSC_6280.jpg,4288,2848,codierte_Marken,1942,1617,2129,1730
DSC_6281.jpg,4288,2848,codierte_Marken,2167,1364,2286,1470
DSC_6282.jpg,4288,2848,codierte_Marken,151,658,267,764
DSC_6285.jpg,4288,2848,codierte_Marken,1754,1611,1882,1745
DSC_6285.jpg,4288,2848,codierte_Marken,1773,1136,1895,1242
DSC_6285.jpg,4288,2848,codierte_Marken,1917,1261,2036,1374
DSC_6285.jpg,4288,2848,codierte_Marken,2036,1374,2161,1486
DSC_6285.jpg,4288,2848,codierte_Marken,1901,1480,2045,1630
DSC_6285.jpg,4288,2848,codierte_Marken,2167,1489,2307,1608
DSC_6285.jpg,4288,2848,codierte_Marken,2161,1252,2311,1352
DSC_6285.jpg,4288,2848,codierte_Marken,2298,1127,2432,1270
DSC_6285.jpg,4288,2848,codierte_Marken,2307,1605,2451,1745
DSC_6286.jpg,4288,2848,codierte_Marken,1351,649,1448,755
DSC_6286.jpg,4288,2848,codierte_Marken,2148,1583,2251,1720
DSC_6286.jpg,4288,2848,codierte_Marken,3861,1102,3964,1214
DSC_6286.jpg,4288,2848,codierte_Marken,4036,1114,4145,1242
DSC_6288.jpg,4288,2848,codierte_Marken,2264,467,2348,574
DSC_6288.jpg,4288,2848,codierte_Marken,2148,470,2236,564
DSC_6288.jpg,4288,2848,codierte_Marken,2373,480,2417,561
DSC_6288.jpg,4288,2848,codierte_Marken,2167,408,2245,449
DSC_6292.jpg,4288,2848,codierte_Marken,2061,1314,2167,1417
DSC_6292.jpg,4288,2848,codierte_Marken,1936,1286,2017,1414
DSC_6292.jpg,4288,2848,codierte_Marken,1920,1189,2045,1327
DSC_6292.jpg,4288,2848,codierte_Marken,2095,1177,2226,1295
DSC_6293.jpg,4288,2848,codierte_Marken,2223,1858,2354,1974
DSC_6293.jpg,4288,2848,codierte_Marken,3592,1905,3714,2002
DSC_6293.jpg,4288,2848,codierte_Marken,4089,445,4173,558
DSC_6293.jpg,4288,2848,codierte_Marken,4032,27,4139,127
DSC_6293.jpg,4288,2848,codierte_Marken,4167,133,4264,245
DSC_6293.jpg,4288,2848,codierte_Marken,4186,345,4286,452
DSC_6295.jpg,4288,2848,codierte_Marken,2139,636,2220,720
DSC_6295.jpg,4288,2848,codierte_Marken,2195,983,2282,1070
DSC_6295.jpg,4288,2848,codierte_Marken,2273,880,2379,980
DSC_6295.jpg,4288,2848,codierte_Marken,2236,711,2351,814
DSC_6295.jpg,4288,2848,codierte_Marken,2379,805,2473,880
DSC_6295.jpg,4288,2848,codierte_Marken,2551,608,2657,711
DSC_6295.jpg,4288,2848,codierte_Marken,2470,708,2573,777
